user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,movie_interaction_count,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity,days_since_last_interaction
192,254,7,True,True,False,2,0,11,4.9,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,566,"['War', 'Thriller']",7.8,2006,162,India,False,False,63,43,11,510,331.99999995510416
192,144,2,False,False,False,0,2,4,0.6,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,62,['Adventure'],5.7,2010,164,France,False,False,79,2,11,4869,155.99999995484956
192,143,3,False,False,False,0,0,3,0.6,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,844,"['Music', 'Family', 'Mystery']",9.8,2003,103,USA,False,False,92,86,19,3728,145.99999995469906
192,316,3,False,False,False,1,1,5,1.2,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,1078,"['History', 'Western', 'Family']",4.6,2005,148,South Korea,False,False,47,1,55,139,139.9999999545602
192,109,1,False,False,False,0,2,3,0.4,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,218,['Animation'],6.8,2003,140,UK,False,False,79,12,94,733,154.999999954375
192,366,1,False,False,False,1,1,3,0.8,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,653,"['Romance', 'Adventure']",7.2,1980,180,UK,False,False,82,78,66,3751,187.9999999542361
192,456,6,True,True,True,2,1,12,6.0,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,1663,"['TV Movie', 'Drama', 'Horror']",4.1,1983,143,USA,False,False,35,33,92,1750,112.99999995409722
192,488,2,False,False,False,1,1,4,1.0,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,1214,"['Romance', 'Music']",6.0,2000,119,USA,False,False,45,114,80,2713,343.99999995394677
192,287,2,True,False,False,1,0,4,1.9,1796,122,14,6,3,36,45,1.47,"['War', 'TV Movie', 'History']",129,2001,"[68, 44, 26, 16]","[69, 17, 128]",50,133,"['Action', 'Horror', 'Western']",8.4,2004,169,Japan,True,False,31,108,63,2937,327.9999999537616
193,476,2,False,True,False,0,2,5,2.1,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,304,['War'],9.8,2008,120,Iran,False,False,109,96,53,4682,148.99999994967592
193,422,1,False,False,False,0,0,1,0.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,290,"['Adventure', 'Documentary', 'Mystery']",9.6,1980,177,UK,False,False,77,112,12,780,36.99999994929398
193,161,3,False,False,False,1,2,6,1.3,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,121,"['Horror', 'Music', 'Animation']",7.2,1998,113,France,False,False,82,45,47,3266,360.9999999489815
193,282,3,False,False,False,1,2,6,1.3,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,269,"['Music', 'Mystery']",9.3,1991,79,South Korea,False,False,84,108,29,4639,210.99999994877317
193,134,0,False,False,False,1,1,2,0.6,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,257,"['Comedy', 'War']",7.9,1998,107,France,False,False,19,90,40,4860,142.99999994856483
193,198,0,False,False,False,1,2,3,0.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,670,"['Drama', 'Family', 'Animation']",7.0,2013,165,Iran,True,False,8,141,65,4479,295.99999994836804
193,428,1,True,True,False,0,1,4,2.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,688,"['Animation', 'Thriller', 'History']",6.0,1987,177,South Korea,False,False,105,148,33,3851,342.99999994818285
193,69,3,False,False,False,1,1,5,1.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,43,['Animation'],6.3,1984,148,USA,False,False,39,22,32,4921,212.9999999480324
193,242,1,False,False,False,1,0,2,0.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,736,['Comedy'],5.5,2012,170,South Korea,False,False,29,115,48,2495,293.9999999478935
193,239,1,False,False,False,1,2,4,0.9,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,389,"['History', 'Family', 'Fantasy']",7.8,2025,129,Canada,True,False,62,150,52,2650,131.99999994775465
193,165,1,True,False,False,1,1,4,1.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,383,"['Documentary', 'Crime', 'Romance']",6.9,1983,90,South Korea,False,False,42,58,45,450,27.999999947627312
193,365,2,True,False,True,0,1,5,2.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,865,"['Science Fiction', 'Western']",4.5,2011,132,Iran,True,False,84,5,14,182,332.9999999474421
193,17,5,True,True,False,1,1,9,4.1,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,685,"['Action', 'War']",5.3,1994,75,UK,False,False,9,9,43,4161,11.999999947303241
193,482,2,False,False,False,0,0,2,0.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,501,"['Western', 'Comedy', 'History']",4.2,2016,123,UK,False,False,43,90,56,1994,187.99999994715276
193,188,1,False,False,False,0,2,3,0.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,47,['Thriller'],5.3,1994,81,UK,False,False,13,36,1,764,168.99999994702546
193,195,5,True,True,False,2,0,9,4.5,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,671,"['Fantasy', 'Horror']",5.8,2016,76,Japan,False,False,8,31,60,1800,140.99999994688656
193,78,2,False,False,False,1,1,4,1.0,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,541,"['Mystery', 'War', 'Adventure']",6.6,2000,107,Iran,True,False,111,132,1,2336,70.99999994674769
193,135,0,False,False,False,0,2,2,0.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,597,"['Mystery', 'Crime', 'Animation']",5.8,2004,157,Iran,False,False,107,135,12,4584,32.99999994657407
193,436,3,False,False,False,0,2,5,0.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,313,"['Music', 'Mystery', 'Documentary']",6.7,1987,164,South Korea,False,False,2,54,49,4610,297.99999994641206
193,253,0,False,True,False,1,2,4,2.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,509,"['History', 'Crime']",5.1,2008,154,USA,False,False,63,35,25,4312,114.99999994627315
193,492,2,True,True,False,1,0,5,3.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,845,"['Crime', 'Action', 'Mystery']",7.4,2022,142,USA,False,False,26,70,7,4824,12.999999946122685
193,136,1,True,False,True,0,2,5,2.6,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,629,"['Romance', 'Thriller', 'Music']",4.1,1999,98,Germany,False,False,25,58,18,34,296.99999994596067
193,377,4,True,True,False,0,1,7,3.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,29,"['Fantasy', 'Crime', 'Adventure']",8.0,1998,101,South Korea,True,False,14,144,29,3800,57.999999945752315
193,156,2,False,True,False,0,2,5,2.1,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,462,"['Adventure', 'Animation', 'Mystery']",6.1,2023,95,USA,True,False,101,113,5,285,63.999999945613425
193,129,2,False,False,False,1,0,3,0.9,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,616,"['Western', 'Science Fiction', 'Horror']",9.0,2020,115,France,False,False,81,78,36,214,89.99999994533565
193,221,7,False,False,False,1,0,8,1.9,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,746,"['Action', 'Western']",7.1,2006,76,USA,False,False,37,5,65,4228,18.999999945127314
193,407,1,False,False,False,1,1,3,0.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,844,"['Western', 'Documentary', 'Mystery']",7.8,2003,150,UK,False,False,117,58,67,949,113.99999994479167
193,290,0,False,False,False,1,2,3,0.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,837,"['Mystery', 'Horror']",5.8,1997,104,UK,False,False,99,150,14,2002,67.99999994449074
193,58,1,False,False,False,1,1,3,0.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,489,"['History', 'Comedy', 'Adventure']",6.0,2007,159,Iran,True,False,2,108,63,4278,6.999999944340279
193,113,5,True,True,True,1,2,11,5.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,624,['Romance'],6.6,1994,127,Iran,False,False,94,25,41,946,43.999999944201384
193,1,6,True,True,False,0,0,8,3.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,913,"['Comedy', 'Action', 'Fantasy']",5.4,1988,169,UK,False,False,12,109,5,4659,54.99999994407408
193,107,2,False,False,False,1,0,3,0.9,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,874,['Action'],5.6,1989,91,South Korea,False,False,85,7,17,2453,260.9999999439352
193,53,2,False,False,False,0,2,4,0.6,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,568,"['Romance', 'Crime', 'Science Fiction']",5.1,1996,123,Iran,False,False,98,98,36,1554,236.99999994379627
193,390,3,False,False,False,1,1,5,1.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,501,['Western'],8.8,1996,127,Canada,False,False,41,5,50,1681,177.9999999436227
193,341,0,False,False,True,1,2,4,1.9,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,867,['Family'],6.1,1999,128,Iran,False,False,60,31,61,3488,356.99999994344904
193,29,2,False,False,False,0,2,4,0.6,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,510,"['War', 'History', 'Comedy']",9.4,1988,108,UK,False,False,20,70,37,589,318.9999999433102
193,89,3,False,False,False,0,1,4,0.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,901,['Animation'],5.4,2023,111,Germany,False,False,13,26,57,2425,308.9999999431713
193,264,3,True,True,False,0,0,5,3.1,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,818,"['Crime', 'TV Movie', 'Horror']",9.2,1983,80,UK,False,False,3,32,21,2790,171.99999994297454
193,345,2,False,False,False,0,1,3,0.5,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,417,['Western'],8.4,2011,175,UK,True,False,55,104,55,4512,92.99999994262731
193,265,1,True,False,False,0,2,4,1.4,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,82,"['Science Fiction', 'Action']",9.8,2007,100,France,False,False,112,71,12,17,209.99999994243055
193,188,0,True,False,False,1,0,2,1.5,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,624,['Thriller'],5.3,1994,81,UK,False,False,13,36,1,437,273.99999994229165
193,483,3,False,True,False,0,1,5,2.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,555,"['Comedy', 'Family']",8.3,2018,76,Canada,True,False,41,139,73,2456,12.999999942152776
193,131,0,True,False,True,0,0,2,2.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,204,"['Thriller', 'Mystery', 'Science Fiction']",7.4,1982,132,Germany,False,False,20,16,58,4467,252.9999999419097
193,271,7,True,True,False,1,1,11,4.5,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,327,['Fantasy'],7.7,1995,145,Japan,False,False,109,78,27,1715,345.9999999417245
193,329,2,False,False,False,1,1,4,1.0,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,372,"['Music', 'Adventure', 'Thriller']",8.6,1984,114,South Korea,False,False,68,146,4,4682,192.99999994153936
193,381,4,True,True,False,1,0,7,3.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,387,['Romance'],5.6,1996,91,France,False,False,43,120,91,1258,99.99999994141203
193,93,3,False,False,False,0,2,5,0.8,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,696,['Science Fiction'],9.5,2017,113,Canada,False,False,39,51,50,2594,155.99999994119213
193,220,1,True,False,False,0,0,2,1.2,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,397,['Action'],5.3,2009,122,USA,False,False,79,124,85,3661,312.9999999409722
193,269,0,False,False,False,1,0,1,0.5,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,365,['Crime'],4.4,2016,76,France,False,False,81,39,53,1803,275.99999994068287
193,236,6,True,True,False,2,0,10,4.7,919,111,18,15,5,30,52,1.778,"['Fantasy', 'Romance', 'Action']",120,2001,"[106, 60, 114, 65, 4]","[24, 48, 66]",50,209,"['Romance', 'Crime']",5.7,2018,163,Germany,False,False,51,82,38,3622,253.9999999404861
194,76,2,False,False,False,0,0,2,0.4,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1474,['Fantasy'],7.3,1991,135,South Korea,False,False,24,150,56,4723,67.99999993635417
194,66,7,False,False,False,0,0,7,1.4,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,448,['TV Movie'],5.6,2017,172,South Korea,False,False,107,50,38,4370,81.99999993613426
194,66,7,True,False,False,2,2,12,3.6,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1567,['TV Movie'],5.6,2017,172,South Korea,False,False,107,50,38,1356,17.99999993599537
194,459,2,False,False,False,0,1,3,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,762,"['Mystery', 'Action']",4.7,2025,106,Canada,False,False,95,9,26,105,92.99999993584491
194,187,3,False,False,False,1,2,6,1.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,723,['War'],5.6,2015,164,Japan,True,False,76,62,32,4398,30.999999935613424
194,133,0,False,False,False,1,2,3,0.7,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,309,"['Documentary', 'Music', 'War']",9.3,2004,127,Iran,False,False,81,86,9,4582,318.999999935463
194,395,3,False,False,False,0,0,3,0.6,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,537,"['Music', 'Drama', 'Romance']",9.3,2012,93,France,False,False,33,50,15,3517,280.9999999352778
194,300,1,False,False,False,0,1,2,0.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,399,"['War', 'Action', 'Mystery']",8.5,2002,136,South Korea,False,False,73,129,42,265,170.9999999350926
194,492,7,True,False,False,1,1,10,3.0,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,474,"['Crime', 'Action', 'Mystery']",7.4,2022,142,USA,False,False,26,70,7,3900,271.99999993494214
194,423,2,False,False,False,0,1,3,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1270,['Fantasy'],5.3,1985,152,USA,False,False,52,134,37,2549,8.99999993476852
194,345,3,False,False,False,1,2,6,1.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1206,['Western'],8.4,2011,175,UK,True,False,55,104,55,4315,215.99999993436344
194,418,3,False,False,False,0,2,5,0.8,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,865,"['Action', 'Thriller', 'Comedy']",7.0,2004,158,Germany,False,False,47,28,20,4145,58.99999993414352
194,427,3,False,False,False,1,0,4,1.1,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1239,"['Fantasy', 'Family']",7.5,1992,133,Canada,False,False,53,130,14,4390,197.99999993399308
194,74,3,False,False,False,0,2,5,0.8,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,568,['Animation'],4.3,1999,151,Japan,False,False,39,104,35,4290,217.99999993385416
194,241,0,False,False,False,1,0,1,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1601,"['Music', 'Documentary', 'Adventure']",7.3,2021,161,Canada,False,False,102,111,14,2296,338.9999999337153
194,333,2,False,False,False,0,1,3,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,885,['Family'],7.8,2023,101,Japan,False,False,111,3,61,3565,159.9999999335185
194,249,2,False,False,False,1,1,4,1.0,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1165,"['Drama', 'Science Fiction']",4.7,2022,137,South Korea,False,False,50,101,76,1642,185.99999993335646
194,447,0,False,False,False,0,2,2,0.2,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,329,"['Animation', 'Drama', 'Documentary']",6.3,1986,83,India,False,True,51,135,98,2044,266.99999993321757
194,69,0,False,False,False,1,0,1,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,747,['Animation'],6.3,1984,148,USA,False,False,39,22,32,3961,364.9999999330787
194,14,5,True,False,False,0,1,7,2.1,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,205,"['Action', 'Horror', 'TV Movie']",4.1,2003,178,Japan,False,False,73,21,11,1344,61.99999993292824
194,255,3,False,False,False,1,0,4,1.1,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1326,"['Action', 'Family', 'History']",4.2,1994,143,Japan,False,False,96,127,71,1283,81.99999993271992
194,480,0,True,False,False,1,1,3,1.6,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1366,['Adventure'],6.7,1989,92,Japan,False,False,30,66,39,3985,1.9999999325694444
194,220,1,False,False,False,1,1,3,0.8,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,241,['Action'],5.3,2009,122,USA,False,False,79,124,85,831,291.99999993233797
194,395,0,False,False,False,0,0,0,0.0,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,284,"['Music', 'Drama', 'Romance']",9.3,2012,93,France,False,False,33,50,15,1855,172.9999999320833
194,379,1,False,False,False,1,0,2,0.7,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,912,['Action'],8.3,1992,154,India,False,False,91,95,97,1958,247.999999931875
194,321,2,False,False,False,1,2,5,1.1,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1346,"['TV Movie', 'Family', 'Western']",5.7,2005,166,USA,False,False,103,147,87,1736,304.9999999315393
194,455,4,True,False,False,1,0,6,2.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,476,"['Fantasy', 'History', 'Western']",6.4,1984,98,France,False,False,80,116,35,1539,188.99999993133102
194,59,0,False,False,False,0,0,0,0.0,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1564,['Romance'],9.6,2020,133,France,False,False,84,70,79,329,36.99999993119213
194,355,6,True,False,False,0,1,8,2.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1248,"['TV Movie', 'Crime', 'Animation']",8.5,1984,167,UK,False,False,59,76,34,1428,79.99999993100694
194,200,0,False,False,False,1,2,3,0.7,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,974,['Thriller'],6.6,1983,133,France,False,False,8,144,60,786,293.9999999308565
194,463,5,True,False,True,2,1,10,4.3,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,879,"['TV Movie', 'Crime', 'Music']",8.5,1995,95,India,True,False,120,16,8,3873,329.9999999306944
194,236,4,False,False,False,0,0,4,0.8,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1481,"['Romance', 'Crime']",5.7,2018,163,Germany,False,False,51,82,38,118,114.9999999304514
194,114,6,True,False,True,1,0,9,3.9,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,246,"['Horror', 'Fantasy']",6.2,1989,162,India,True,False,12,111,13,111,166.9999999301852
194,75,7,True,False,False,1,2,11,3.1,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1613,"['War', 'TV Movie', 'Science Fiction']",4.5,1982,130,Iran,False,True,30,148,76,1662,252.99999992997684
194,180,5,True,True,False,1,2,10,4.2,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,242,"['History', 'Action', 'TV Movie']",5.5,2021,175,Germany,False,False,22,135,81,4344,16.999999929826387
194,434,3,True,False,False,0,0,4,1.6,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,1213,['War'],9.6,2010,122,Iran,False,False,115,148,36,4341,74.99999992968749
194,415,2,False,False,False,0,1,3,0.5,1665,134,14,5,3,32,53,1.464,"['Crime', 'Horror', 'TV Movie', 'History']",133,2004,"[97, 42]","[150, 49, 118, 99, 2]",50,43,"['Adventure', 'War', 'Thriller']",8.4,1985,136,France,False,False,1,111,67,2583,125.99999992947917
