user_id,movie_id,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,total_watches,total_completes,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
148,5429,5.0,29,168,420,179,34,294,210,54,11,0.72,"[5, 19, 9, 12]",91,2024,[85],"[11, 8, 63]",1370,12,[11],6.5,1998,167,India,False,False,42,82,80,1476
513,6610,4.0,280,1754,250,62,38,5,154,6,1,0.34,"[4, 2, 18, 11, 15]",108,1987,[84],"[48, 52, 18, 1]",2270,94,"[4, 12]",4.8,1990,177,Australia,True,True,74,31,76,5715
675,5587,6.9,512,305,478,24,52,44,708,1,1,0.45,"[18, 14, 16, 10, 5]",83,2008,"[50, 39]",[57],1613,478,"[4, 11]",2.3,1997,111,Australia,False,False,50,52,80,190
777,4820,4.0,939,803,373,13,89,69,25,142,121,0.58,"[9, 14, 12]",96,1984,[14],"[79, 23, 6, 50]",1635,827,[18],3.2,2022,110,UK,True,False,42,80,93,1360
5,5083,4.8,103,1165,4,128,81,44,678,142,130,0.37,"[1, 2, 15]",64,2024,"[63, 72, 26, 86]",[39],2372,5,[2],2.6,2017,173,Italy,False,False,52,57,5,7286
566,8644,3.5,597,1438,435,184,16,233,515,210,159,0.48,"[7, 6, 16]",122,1981,[13],"[9, 53, 3]",3190,590,"[15, 18, 16]",5.6,1998,134,Spain,True,True,90,59,81,5299
122,2162,4.7,308,1827,336,119,37,184,299,142,133,0.42,"[7, 2, 8]",90,1997,[93],"[34, 4, 18, 14]",3077,142,[12],7.8,1997,168,Japan,False,False,14,58,41,8520
370,6651,4.1,308,456,448,157,46,249,216,43,18,0.63,"[19, 5, 12, 7]",162,2010,"[40, 49, 27, 4]",[49],1633,127,"[15, 2]",8.0,2019,80,USA,True,False,21,66,81,3303
713,7018,2.9,526,1936,123,1,37,269,481,199,184,0.34,"[2, 12, 18, 17, 5, 6]",116,1984,"[60, 50]","[73, 54, 19, 64]",3230,276,[16],7.1,1982,88,Japan,False,False,49,92,41,5510
24,4360,6.8,893,861,258,126,39,181,676,292,266,0.5,"[3, 18, 1, 13]",130,1984,[87],[4],2699,848,"[2, 8, 6]",8.3,1980,173,Australia,True,True,89,92,91,2512
699,9051,6.5,983,380,43,108,29,254,369,152,105,0.49,"[1, 15, 19]",70,2024,"[84, 29]","[81, 8, 62]",1440,631,"[3, 16]",9.7,2022,167,Spain,False,True,96,55,44,4048
668,9541,4.6,154,600,81,27,44,231,122,38,38,0.42,"[1, 14, 16, 6]",125,1983,"[78, 56]",[34],1181,107,"[3, 14]",3.2,2020,101,France,False,True,84,41,49,2225
39,6576,6.9,530,1839,110,36,13,20,629,93,64,0.27,"[14, 13, 1, 4, 16]",138,2010,[70],[78],2804,46,"[6, 18]",3.0,2019,142,UK,True,True,12,90,63,4744
92,1811,4.2,785,918,147,189,79,120,251,352,193,0.57,"[7, 4, 5]",112,1994,"[48, 7]",[56],2249,451,"[7, 16]",9.0,2001,126,Japan,True,False,50,53,97,2162
314,7724,4.9,433,939,365,31,58,264,105,422,302,0.59,"[1, 3, 8, 7]",135,2002,"[46, 85, 99, 7]","[21, 52, 48, 81]",2486,380,[19],9.2,1987,104,Italy,True,False,43,1,36,22
739,3037,4.6,466,1499,23,189,18,66,797,424,184,0.39,"[5, 16, 14, 10, 13]",146,2005,"[79, 90, 68]","[45, 19, 53, 32]",3200,432,[18],1.4,2021,95,South Korea,True,True,82,18,71,337
458,6648,4.6,422,1796,212,15,10,137,565,99,50,0.3,"[9, 10, 3]",180,2017,"[64, 92, 44]","[49, 54, 70, 42]",2884,246,"[15, 4, 19]",5.9,2017,102,Germany,True,True,100,27,14,9520
281,8952,4.8,543,1348,87,200,74,251,58,146,65,0.47,"[6, 7, 9, 10]",93,1996,"[92, 81, 75, 42]",[94],2229,320,"[13, 12]",9.0,1985,127,South Korea,True,True,88,84,46,2533
601,5679,3.0,927,1930,263,26,28,243,547,28,18,0.3,"[14, 17, 10]",75,1991,"[46, 94, 52]","[43, 82]",3083,203,[6],4.0,1997,179,France,True,False,10,6,41,227
221,4128,3.4,174,1806,483,155,83,263,9,204,116,0.51,"[15, 1, 13]",91,2016,"[40, 72]","[81, 6, 51]",3119,84,"[17, 1]",2.4,1990,161,UK,False,False,67,73,14,9980
716,9529,2.6,474,1076,412,159,78,232,146,430,219,0.6,"[11, 5, 15]",107,2014,"[23, 36, 57]","[11, 9]",2752,3,[6],4.1,2013,65,Italy,True,False,14,41,43,6469
749,4106,4.6,525,1872,42,97,20,242,799,316,202,0.35,"[12, 1, 3]",122,2023,[35],"[17, 48, 73, 51]",3590,203,"[16, 11]",4.0,1988,132,South Korea,True,True,7,76,3,1781
259,5697,4.5,612,647,247,79,0,102,733,88,58,0.38,"[16, 8, 10, 11]",77,2024,[17],[95],1954,534,"[18, 16]",5.4,2021,72,Italy,False,False,37,73,51,2162
329,9547,4.8,25,907,58,171,48,206,472,117,26,0.41,"[18, 2, 19, 16, 9]",170,2008,"[67, 20, 41]","[8, 54, 87, 72]",2005,2,[2],3.0,2006,154,South Korea,False,False,73,23,45,1907
681,5701,7.0,420,1812,373,67,55,20,23,194,86,0.44,"[1, 16, 13, 19, 18, 14]",143,1998,"[35, 81, 61, 6]","[79, 86, 91]",2630,375,"[3, 6]",1.8,2019,152,Italy,False,False,92,36,60,3040
210,5204,2.3,143,220,9,152,86,171,202,333,189,0.7,"[18, 17, 16, 1, 14, 2]",95,1985,"[92, 77]",[13],1362,126,"[1, 13, 4]",8.6,2015,133,Italy,False,True,66,1,79,231
854,4159,4.7,833,1982,163,83,7,276,504,284,266,0.39,"[18, 8, 5, 10]",123,1990,"[80, 38, 86, 45]",[51],3565,456,[17],3.8,2019,167,USA,False,True,29,90,49,204
244,8187,7.1,669,804,355,102,44,84,572,260,43,0.47,"[12, 1, 19, 17, 16]",98,2021,"[73, 64, 19]",[21],2264,408,"[13, 2]",5.9,1985,126,Canada,True,True,72,6,69,5486
911,6107,5.3,67,1528,312,133,100,237,497,302,97,0.45,"[15, 7, 16, 9, 11]",103,1980,"[76, 55, 77, 6]","[72, 42, 91]",3206,58,[3],5.0,1986,74,Australia,False,True,35,17,73,8869
319,1039,5.5,102,1204,231,184,66,52,124,171,11,0.49,"[6, 3, 16, 7]",83,2008,[79],"[94, 59]",2043,93,"[11, 5, 8]",2.9,2006,161,UK,False,True,18,38,83,1502
171,8102,3.6,832,653,179,102,72,126,1,174,80,0.6,"[16, 3, 5, 9]",151,2008,"[98, 76, 8, 48]","[95, 66]",1387,740,[19],7.1,2018,167,Australia,True,False,77,13,63,7647
317,3499,3.8,721,586,45,169,100,207,481,359,139,0.53,"[8, 10, 18, 3, 9]",70,2005,"[12, 30]",[98],2086,703,[19],4.7,1995,150,France,False,True,25,94,14,1734
335,3316,3.2,10,1190,280,68,12,146,239,66,57,0.41,"[2, 19, 8, 3]",77,1989,[1],[84],2058,3,"[10, 19]",2.2,2014,91,France,True,False,1,97,24,6289
768,3986,5.5,907,1701,235,106,40,65,146,66,52,0.39,"[16, 7, 3, 12, 18, 8]",160,1988,[38],"[59, 78, 85, 68]",2411,25,[16],9.8,2014,110,USA,True,True,78,76,31,872
198,4861,3.0,1076,714,325,96,40,148,577,362,140,0.5,"[18, 4, 10]",93,1994,"[70, 81, 24]","[78, 18, 74]",2402,183,[1],8.2,2019,94,Germany,False,True,58,48,38,4551
814,3508,7.8,298,550,397,95,58,252,678,454,431,0.6,"[17, 12, 1, 16, 8, 14]",88,1991,"[61, 30]",[71],2915,217,"[12, 13]",5.4,1984,179,Germany,True,False,15,79,84,897
943,3988,6.4,573,1204,332,23,91,33,363,350,298,0.51,"[1, 14, 16, 3, 5, 15]",153,2016,"[90, 4, 41, 72]",[60],2694,336,"[9, 18]",1.6,1993,79,Canada,True,True,2,48,83,2958
311,2291,5.8,802,1978,74,0,52,124,139,229,197,0.36,"[11, 9, 7, 15, 6, 3]",105,1996,"[93, 36, 78, 14]","[42, 52]",2793,481,[16],8.1,2013,131,France,False,False,39,26,55,8870
45,8100,7.1,340,409,325,108,22,125,214,96,54,0.6,"[4, 8, 18, 9]",71,1982,[2],"[100, 59, 60]",1353,47,"[3, 2]",1.9,1995,171,UK,True,True,97,13,54,6786
543,2582,1.7,639,1851,138,183,85,277,231,476,389,0.51,"[1, 2, 11, 17, 12, 4]",81,2006,"[25, 23, 86]","[83, 74, 57, 45]",3630,48,[2],3.4,1985,82,UK,False,False,13,22,74,655
629,6581,5.6,749,280,383,77,0,286,606,232,105,0.53,"[9, 6, 18, 14, 17]",140,2011,[99],[70],1969,484,"[8, 10]",7.6,2021,102,Canada,False,True,83,48,35,4431
510,7121,6.4,939,1817,79,61,67,292,87,27,26,0.33,"[5, 7, 18, 14]",71,2000,"[21, 47, 43]","[81, 44, 71, 3]",2456,849,"[7, 18, 11]",4.7,1996,115,Germany,False,False,41,65,14,9151
427,6733,5.2,690,509,337,194,36,293,399,432,147,0.61,"[3, 14, 16, 7, 10]",140,2019,[43],"[81, 10, 2, 42]",2347,558,[8],4.9,2021,119,France,True,False,68,28,61,6476
916,9889,4.1,364,1206,260,90,40,240,361,28,2,0.39,"[14, 19, 3, 15, 11]",97,2010,"[95, 8]","[12, 43]",2227,121,"[12, 19]",10.0,1983,118,Italy,False,True,88,14,67,2519
347,2016,6.4,778,823,470,154,78,260,127,230,7,0.59,"[18, 3, 6, 8, 10]",103,1984,"[94, 65, 61, 53]","[61, 52]",2149,436,"[9, 8, 16]",1.5,1984,96,USA,False,False,26,31,88,3650
600,5707,3.3,728,1198,162,148,70,287,564,287,197,0.46,"[4, 10, 9, 18]",118,1995,[93],"[37, 2, 17]",2913,261,"[11, 6]",1.7,1993,107,South Korea,True,True,94,45,49,8105
23,9333,4.1,759,1529,258,122,95,85,717,385,308,0.46,"[19, 10, 11]",61,1998,"[70, 63]",[33],3499,288,"[9, 13, 3]",2.2,1980,119,India,True,False,47,82,99,3035
547,6375,6.2,753,713,72,95,61,254,357,364,194,0.51,"[9, 4, 15, 14, 11, 2]",166,2001,"[97, 99, 60, 93]","[16, 79]",2110,356,"[19, 4]",2.3,2008,148,Canada,False,True,4,78,35,9823
766,8571,6.4,360,1544,80,153,49,142,636,62,60,0.34,"[13, 8, 9]",87,2014,"[9, 65]","[79, 44, 15, 36]",2726,281,"[11, 14]",8.1,2001,132,Spain,False,False,79,94,80,2745
886,4154,4.7,869,1062,170,70,58,64,786,392,241,0.43,"[11, 19, 9, 1]",176,1990,"[27, 24, 95, 37]","[35, 68, 61]",2843,564,[17],7.9,1996,138,France,False,False,31,63,29,6703
160,4762,6.5,509,118,211,124,14,247,403,184,60,0.59,"[9, 7, 12, 13]",159,1994,[42],"[92, 9, 69, 16]",1361,181,[9],3.0,1980,60,UK,False,False,20,6,14,6423
758,3546,4.7,307,1462,107,95,54,131,446,366,231,0.43,"[3, 7, 12]",71,1994,"[14, 26]","[74, 90, 68, 73]",2892,59,"[4, 2, 19]",9.7,2012,150,UK,False,True,24,25,55,8815
129,3192,4.6,1066,1823,484,174,44,293,348,51,29,0.44,"[9, 2, 3, 8, 12, 18]",119,1998,[22],"[96, 56]",3246,678,"[12, 2]",1.3,2012,172,Spain,False,True,25,71,91,4030
660,3794,3.0,863,1752,311,101,63,246,767,457,358,0.45,"[16, 18, 10, 9, 6, 12]",146,1996,[99],"[38, 62, 97]",4055,173,"[17, 5]",9.4,2022,114,Germany,True,False,60,100,67,2538
1,2597,4.9,4,600,286,149,28,2,310,237,222,0.61,"[5, 9, 7, 3, 19, 8]",138,1997,[95],[72],1834,2,"[13, 1, 18]",9.0,1996,113,Australia,False,True,28,19,100,3846
581,2632,4.3,746,153,240,166,66,124,208,263,63,0.73,"[6, 16, 2, 9]",157,2002,[29],[55],1283,676,[12],6.6,1996,125,Germany,True,True,90,61,53,8517
316,8481,2.1,775,1147,386,110,38,1,19,284,272,0.6,"[3, 6, 14]",63,2005,[84],"[3, 100, 17, 1]",2257,298,"[5, 15]",6.2,1995,116,Japan,False,True,30,75,38,1799
750,9619,5.2,766,1102,417,13,100,199,450,483,421,0.55,"[14, 13, 16, 18]",134,2006,[14],"[19, 84]",3185,642,"[19, 17]",4.4,2015,110,Japan,True,True,38,74,1,6692
857,4356,4.6,982,935,433,11,100,161,781,6,1,0.38,"[6, 11, 19]",112,2022,[11],[10],2428,892,"[11, 9]",4.4,2024,144,Germany,False,False,67,75,38,5415
556,1867,4.2,378,732,119,189,80,147,610,380,41,0.48,"[8, 2, 4, 1, 10]",107,2020,"[85, 4, 45]","[24, 15, 100]",2298,287,"[6, 3, 7]",4.7,2010,166,Japan,False,False,59,44,80,5310
329,5594,4.5,315,730,454,69,1,91,635,393,32,0.47,"[3, 15, 7, 14, 10, 4]",89,2006,"[41, 68, 77]","[52, 83, 96, 71]",2405,33,[18],7.0,2003,168,Italy,True,True,85,26,40,8955
713,6776,5.6,450,902,202,153,69,67,503,261,195,0.51,"[18, 4, 10]",163,2019,"[22, 95]",[1],2352,256,"[15, 11]",9.6,1993,62,France,True,False,34,53,97,754
172,3663,4.7,4,426,17,52,2,92,213,30,28,0.35,"[17, 12, 11, 14]",135,2005,[27],[75],860,2,[16],1.0,2009,162,Australia,True,True,63,21,63,34
874,1814,7.5,43,1038,209,147,26,140,108,267,208,0.55,"[7, 2, 10, 17, 13, 16]",94,2016,[54],"[77, 19]",2143,6,[4],2.4,1987,115,Italy,True,True,44,35,92,7806
315,2134,6.6,363,215,27,159,46,174,80,190,127,0.73,"[14, 4, 3, 17, 7, 19]",104,2021,"[38, 14, 73]",[97],1018,328,"[7, 2]",1.4,1981,66,Japan,False,False,87,5,46,5016
471,4154,4.8,584,1841,255,25,20,290,678,155,101,0.33,"[8, 4, 19, 5, 2, 1]",107,1986,[37],[19],3365,435,[17],3.4,2023,63,France,True,True,36,6,82,3795
183,1517,3.4,917,1642,347,183,38,272,182,426,355,0.54,"[4, 16, 9, 6, 7, 18]",86,2007,"[6, 37]","[46, 20]",3445,317,"[1, 9]",4.6,2019,75,South Korea,True,False,20,39,92,9316
856,9758,4.0,692,336,385,182,76,85,561,437,148,0.63,"[14, 4, 12, 19, 5, 10]",86,2008,[95],"[51, 56, 99, 33]",2210,389,"[17, 6]",6.2,1999,87,USA,True,True,72,79,61,7006
392,9662,5.0,640,1810,82,68,13,167,626,223,73,0.31,"[6, 1, 3, 12, 10, 19]",155,1992,"[56, 28, 70]","[36, 45, 77]",3062,216,[14],2.9,1983,121,Canada,False,False,57,75,75,5700
136,5084,6.6,571,1354,308,67,93,55,423,276,243,0.48,"[14, 9, 19, 7, 17, 13]",108,1993,"[99, 6, 25, 34]",[98],2819,281,[11],9.7,1995,119,Japan,True,False,30,42,33,5792
944,1952,1.9,386,847,303,190,49,75,623,245,3,0.47,"[10, 4, 2]",77,2014,"[19, 64]","[17, 99, 81]",2335,363,"[5, 19, 17]",6.6,2009,145,Japan,False,False,17,25,75,4775
288,3926,5.1,1002,544,495,92,32,201,154,64,64,0.62,"[4, 3, 7, 11, 9, 8]",175,2020,[57],"[74, 40, 95]",1646,882,"[6, 11, 12]",4.9,1985,64,Canada,False,False,83,31,34,9025
381,8122,5.9,226,1095,213,122,79,268,443,207,83,0.45,"[11, 3, 1, 12]",165,2012,"[45, 3]","[71, 84, 93, 81]",2510,153,"[5, 2]",4.4,2018,137,Canada,False,True,55,51,3,9925
279,6399,4.0,495,619,15,155,5,253,309,174,11,0.43,"[6, 7, 18, 14, 10]",147,2007,[17],"[64, 82, 9]",1541,439,[8],6.7,2012,168,Japan,True,False,87,76,73,4020
673,1876,4.7,504,577,241,116,94,81,427,421,360,0.63,"[17, 3, 10, 2, 14]",160,2002,"[38, 80, 21, 37]",[95],2317,76,[19],9.6,2001,173,Germany,True,True,46,63,27,3555
689,1860,6.8,183,212,264,16,12,113,575,412,342,0.59,"[10, 9, 14, 7]",87,1982,"[67, 6, 20, 63]","[85, 6]",1946,175,[7],7.9,1985,75,Australia,True,True,84,78,83,7398
81,2282,6.2,976,1098,415,66,62,174,743,314,296,0.49,"[6, 16, 18, 4, 5, 11]",132,2018,"[92, 4, 55, 32]","[12, 91, 84, 26]",3168,208,[15],7.9,1981,170,UK,True,False,96,73,62,8330
332,9401,3.4,569,623,246,196,63,0,718,85,38,0.47,"[2, 15, 7]",66,2011,"[61, 52, 2]","[69, 49, 21]",1969,301,[15],9.8,2004,80,USA,True,False,71,56,59,6917
31,5251,5.7,825,1797,68,76,14,52,359,14,3,0.27,"[18, 5, 12, 17, 7]",61,2008,"[21, 70, 6, 86]","[10, 47, 97]",2383,35,[3],7.8,1998,150,Italy,True,False,79,91,70,6142
865,1219,5.3,504,1190,400,55,82,215,453,457,391,0.54,"[18, 11, 6, 4, 7, 13]",97,2024,"[33, 35]",[91],3243,229,"[3, 15]",4.4,1992,138,Italy,False,False,31,100,49,6030
549,9015,5.1,720,1887,61,115,45,42,662,71,63,0.3,"[19, 13, 7, 1, 9]",89,2023,"[73, 58, 62, 10]","[13, 8]",2946,473,"[3, 12, 1]",2.5,2022,91,Spain,False,True,41,15,61,2560
81,1481,2.6,364,1750,390,191,30,33,180,253,214,0.5,"[3, 4, 5, 17, 16]",81,2018,"[42, 3, 9, 69]","[63, 92]",3041,288,"[2, 3, 18]",1.1,1987,102,UK,False,True,76,52,100,4639
423,6714,4.8,646,1373,374,66,94,172,317,82,54,0.43,"[15, 10, 1, 12]",68,2000,[29],"[48, 72, 94, 55]",2532,14,"[5, 10]",4.4,2012,67,USA,False,False,86,62,93,8941
857,2673,7.0,587,1170,242,197,65,288,259,281,133,0.52,"[2, 13, 16, 4, 5]",136,1987,[37],"[55, 49, 12]",2635,586,"[18, 10]",5.8,1984,171,USA,False,True,17,92,24,5501
669,1713,4.4,79,1455,181,32,85,282,86,230,178,0.45,"[4, 14, 8, 16, 13, 5]",148,1984,"[9, 83, 43, 97]",[90],2529,58,[16],4.4,2019,145,South Korea,False,True,64,67,86,4461
880,5088,4.7,237,1487,99,74,72,89,318,435,291,0.46,"[1, 3, 18]",66,2013,"[59, 88, 69]","[14, 37, 6]",2865,233,[7],2.2,2005,179,India,True,True,28,15,69,9972
55,8489,6.4,659,1368,251,89,87,289,588,493,304,0.48,"[18, 11, 12, 1, 13, 5]",71,1998,"[89, 76, 93]",[51],3469,511,"[17, 8, 19]",1.1,2009,75,India,True,True,23,26,72,253
58,7067,5.0,624,1865,298,133,96,165,211,196,159,0.45,"[4, 15, 18, 11, 5, 19]",62,1991,"[63, 33]","[67, 85]",3123,237,"[7, 1, 15]",4.0,2021,179,India,True,False,3,87,67,720
239,5987,4.1,388,806,481,94,68,5,700,143,23,0.46,"[9, 18, 12, 4, 1, 13]",163,1992,"[55, 33, 73, 84]","[22, 76, 72]",2320,155,"[12, 9]",8.2,1998,78,Japan,False,True,43,92,52,426
53,1201,1.9,826,1720,79,5,23,41,727,5,3,0.21,"[3, 11, 5]",116,2004,"[18, 58]","[11, 98, 89]",2603,296,[10],5.9,1995,91,USA,False,True,4,16,81,9521
415,4687,5.4,269,1833,16,195,19,124,795,279,40,0.33,"[13, 4, 10]",149,2024,"[85, 19, 40, 90]","[64, 60, 10, 86]",3301,240,[4],1.0,1998,152,USA,False,True,43,7,60,424
872,2667,1.6,333,268,155,60,100,253,550,215,84,0.51,"[4, 6, 7, 8]",111,2010,"[12, 87, 80]","[80, 84]",1685,77,"[14, 5]",3.2,1987,111,Germany,False,False,39,91,86,4286
640,7609,6.5,14,10,262,121,23,287,171,405,255,0.8,"[5, 17, 18, 12, 10, 1]",175,2019,"[56, 73, 94, 61]","[36, 45, 51]",1534,13,[17],9.7,2004,64,Canada,True,False,81,73,5,3135
952,5282,4.2,876,1992,458,123,0,111,305,144,119,0.42,"[18, 12, 10, 1, 8]",164,2021,"[67, 4, 16, 30]","[17, 66, 86]",3252,200,"[11, 13]",3.5,1991,162,Italy,True,False,47,28,77,7901
505,4527,6.1,998,1504,65,108,81,111,83,385,134,0.45,"[14, 9, 17, 6]",111,2024,"[41, 83, 61]",[10],2471,625,"[12, 18]",4.3,2020,147,Spain,True,False,59,53,21,1570
463,9781,4.4,217,1142,482,164,63,85,214,498,337,0.62,"[7, 8, 13, 11, 17]",95,2018,"[47, 52, 22]","[98, 95]",2985,173,[8],9.5,2005,83,Japan,True,False,95,50,94,9232
894,6475,6.4,302,887,6,70,29,54,504,77,8,0.28,"[8, 16, 13]",83,1982,[11],[21],1635,230,"[1, 3]",9.7,2003,121,Italy,True,True,33,15,77,9233
873,9868,4.3,1081,1266,134,32,84,94,516,97,4,0.32,"[11, 2, 14, 10, 5]",108,2019,"[59, 32]",[22],2227,357,"[5, 12]",8.3,1996,169,Canada,False,True,25,45,66,7108
400,6796,5.2,46,1947,406,85,65,95,346,308,96,0.42,"[2, 7, 9, 4, 3, 11]",78,2009,[17],"[60, 18, 1]",3348,34,"[11, 17]",7.5,2024,140,South Korea,True,True,91,61,49,3125
383,1040,6.5,342,1438,207,126,59,282,240,95,16,0.41,"[9, 8, 11, 7, 2]",143,1982,"[53, 29]","[61, 24, 51, 1]",2463,191,"[16, 1]",5.6,2024,150,USA,True,False,18,20,18,2422
374,9716,4.3,403,1207,133,86,19,164,297,89,47,0.37,"[19, 14, 3, 11, 18, 4]",128,1987,"[60, 10, 66, 35]","[51, 24, 9]",2042,324,"[2, 12]",6.5,1989,103,Canada,True,True,75,81,96,6499
497,8232,7.1,726,1772,374,26,59,55,766,500,120,0.39,"[1, 3, 8, 12, 4]",68,2006,[36],"[39, 83, 100, 29]",3672,667,[16],6.5,1987,75,UK,True,True,72,87,18,9895
852,6771,4.5,512,118,385,133,29,234,182,32,29,0.73,"[4, 3, 10, 8]",130,2022,[22],"[78, 51, 76]",1142,350,[12],2.1,1984,165,France,False,True,57,84,4,9462
213,4302,5.3,404,81,129,146,43,159,346,153,106,0.66,"[14, 17, 8, 9, 10]",119,2002,"[20, 51, 25, 58]","[48, 17]",1163,79,"[17, 10, 2]",1.7,2011,76,India,False,False,1,21,55,3667
475,8522,3.1,260,1288,425,10,86,110,120,158,155,0.5,"[7, 11, 8, 10]",165,2011,"[10, 77]","[46, 64, 63, 10]",2352,103,[14],5.9,2023,83,UK,False,True,50,49,53,857
775,1310,4.6,326,462,341,20,32,24,290,440,27,0.54,"[2, 9, 19, 4, 14, 6]",139,2007,"[66, 5, 73, 76]","[67, 56, 81, 61]",1636,181,"[18, 19]",1.2,2005,180,Japan,False,False,41,54,43,6282
875,6743,5.6,204,1385,238,174,1,126,534,346,266,0.47,"[11, 7, 16]",86,1996,"[27, 42]","[64, 97, 63, 31]",3070,154,"[14, 4, 19]",7.2,1992,173,India,True,True,31,61,76,4185
323,3517,4.7,179,1464,347,152,68,36,207,398,12,0.48,"[13, 15, 7]",176,2003,"[25, 38]","[34, 86, 82, 49]",2684,49,"[6, 12, 18]",8.2,2005,74,Japan,True,True,17,27,79,6818
654,2299,2.0,1061,1792,249,144,85,99,486,102,43,0.38,"[8, 7, 15, 1]",140,1992,"[19, 4]","[60, 93, 44, 7]",3000,78,[14],1.5,2011,70,Japan,False,True,54,62,54,9569
364,8527,5.2,333,372,399,104,44,244,78,287,80,0.69,"[3, 15, 7]",90,2023,"[21, 82, 59, 52]",[21],1608,254,"[10, 18]",7.0,2015,169,UK,False,False,8,81,24,1642
279,4704,5.8,66,614,428,83,58,69,708,60,56,0.46,"[14, 3, 11, 10]",135,1985,"[13, 57, 25]","[85, 73, 75, 90]",2076,33,"[7, 5, 8]",1.4,1990,172,Spain,False,False,56,61,10,8678
580,4681,3.8,538,341,214,167,53,269,711,85,81,0.5,"[4, 11, 2, 14, 6]",105,2005,"[43, 2, 15, 88]","[5, 21]",1921,61,"[5, 4]",5.1,1990,93,UK,False,False,89,84,56,4526
92,8236,3.9,128,145,28,75,7,160,725,217,151,0.44,"[13, 12, 14, 5]",99,2023,"[73, 7]",[31],1508,26,"[5, 8, 3]",2.9,1991,80,Italy,False,False,29,88,55,8231
82,9533,3.6,488,944,396,134,48,36,100,439,54,0.58,"[15, 19, 1, 17, 7]",138,2007,"[91, 29, 11]","[24, 66]",2151,159,"[3, 7, 13]",1.4,1994,169,France,True,True,23,88,20,7707
333,1449,3.9,960,1674,174,28,40,155,452,7,3,0.29,"[15, 3, 18, 1]",83,2020,"[43, 95]","[21, 78]",2533,114,[17],8.3,1999,77,Canada,True,True,33,48,93,9757
885,2283,2.9,118,829,346,41,32,77,223,43,40,0.46,"[11, 16, 1, 19, 4, 17]",151,1991,"[28, 50]","[77, 87]",1631,19,[4],6.2,2003,116,Germany,True,True,38,25,12,6231
685,5846,5.8,1026,1041,408,28,19,135,100,169,96,0.5,"[10, 9, 12, 13, 14]",111,2014,"[14, 19, 6]","[66, 69]",1996,230,[9],6.5,2006,108,France,False,True,29,17,21,4836
843,1148,7.5,445,1326,441,189,42,281,557,316,258,0.52,"[9, 14, 7, 4, 6, 10]",126,1991,"[49, 6, 99]",[74],3410,212,"[3, 12]",4.3,2017,78,South Korea,False,False,77,20,7,6606
503,1550,7.2,854,1441,396,37,23,137,375,157,153,0.43,"[8, 6, 7, 5, 14]",63,1999,[85],"[77, 97]",2719,150,"[14, 8]",5.9,2016,162,UK,False,True,34,78,34,1501
653,4205,3.4,322,400,464,185,8,110,656,415,14,0.56,"[7, 5, 2, 10, 12]",78,2002,[50],"[8, 21, 38, 26]",2252,215,"[1, 19, 17]",7.9,2022,109,Australia,True,False,67,43,11,7030
906,2443,8.6,793,974,109,11,55,197,174,336,217,0.48,"[2, 4, 9, 6, 18, 7]",169,1993,"[75, 98, 99]","[90, 83, 1]",2073,332,"[19, 4, 1]",1.9,1981,114,Canada,False,True,5,73,39,164
546,9111,5.4,285,1707,0,159,0,172,3,272,101,0.41,"[10, 3, 16, 4]",171,2001,"[10, 19]","[36, 27, 94, 79]",2414,94,[5],8.2,2017,170,UK,True,False,44,90,19,4204
462,6378,5.6,238,83,295,53,59,110,477,226,191,0.64,"[19, 10, 1, 8, 6]",151,2007,"[92, 18]",[53],1494,126,"[9, 18]",7.4,2023,85,India,True,True,74,17,67,5776
973,9916,3.1,720,864,51,70,18,203,124,95,53,0.4,"[19, 14, 9, 6, 5, 8]",141,1994,[26],"[69, 88]",1478,386,[19],1.9,1986,157,UK,True,True,30,99,97,5616
382,7806,1.7,1073,1383,242,113,57,227,306,279,11,0.42,"[6, 16, 5]",118,1999,"[49, 73]","[49, 87, 63]",2618,491,"[14, 3, 13]",4.3,2022,156,Canada,True,True,22,21,73,7117
798,8733,4.5,52,855,65,39,81,190,399,336,27,0.4,"[5, 19, 17, 6]",158,2021,"[3, 46, 44, 38]","[70, 97, 76]",1992,47,"[18, 12, 14]",9.7,1986,117,France,False,False,23,84,51,1879
512,1374,5.1,820,575,259,62,10,176,523,100,44,0.42,"[10, 18, 17, 12]",118,1995,[74],[10],1749,230,[1],9.1,2020,61,Italy,True,True,70,62,87,4419
976,8822,5.1,140,836,365,104,10,86,153,496,219,0.6,"[4, 10, 9, 6]",91,2005,"[12, 34, 47]","[72, 86, 52, 83]",2269,81,"[12, 5]",3.1,1994,156,Canada,False,True,15,50,44,605
299,7930,3.3,567,966,229,126,10,71,84,490,224,0.58,"[10, 17, 13, 5, 1, 16]",137,1984,[21],"[51, 53, 41, 43]",2200,398,"[3, 6, 17]",4.9,1993,88,Spain,True,True,12,92,55,1826
571,6938,6.6,597,1893,219,139,43,68,725,491,88,0.39,"[19, 2, 9, 7, 17, 13]",96,2022,"[99, 24, 31]","[59, 51, 20]",3666,596,[2],6.0,1982,111,South Korea,False,True,5,98,50,3148
