user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count_x,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_y,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
441,1147,6,False,False,False,1,1,8,0.9263,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['History', 'Family', 'Western']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
467,1611,1,True,True,False,0,2,5,0.4138,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Action'],8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
29,27,6,True,True,False,3,0,11,0.7645,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
434,101,3,True,True,False,0,2,7,0.4403,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,['History'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
377,127,7,False,True,False,1,3,12,0.9442,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Family', 'History', 'Western']",8.5,1979,117,USA,False,False,37,88.0,,1
231,1930,7,True,True,False,4,2,15,0.9578,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",15,0,"['Action', 'Adventure', 'Comedy']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
46,756,3,False,False,False,0,0,3,0.4619,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",3,0,['Action'],9.3,1994,142,USA,False,False,1,2.0,3.0,2
457,563,0,False,False,False,0,0,0,0.2494,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",0,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
382,1745,1,False,False,False,1,2,4,0.2337,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
376,999,5,True,True,False,3,2,12,0.8896,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Adventure', 'Comedy', 'Action']",8.5,2011,112,France,False,False,98,97.0,99.0,2
29,494,5,False,False,False,2,2,9,0.917,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Family', 'History', 'Western']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
166,1315,5,True,True,False,3,0,10,0.6824,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
30,711,3,True,True,False,0,4,9,0.5162,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
383,659,5,True,True,False,1,2,10,0.8907,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Comedy', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
23,827,5,True,True,False,2,3,12,0.7133,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",12,0,"['Music', 'Adventure']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
85,357,2,True,True,False,0,0,4,0.4461,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['Western'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
282,348,3,True,True,False,1,1,7,0.4334,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Adventure', 'Western']",8.8,1966,178,Italy,False,False,15,95.0,,3
175,191,3,True,True,False,1,2,8,0.4642,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,['Adventure'],8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
81,1958,2,False,False,False,0,1,3,0.3973,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,['Western'],9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
168,1328,1,False,False,False,1,0,2,0.2545,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
33,1855,4,False,False,True,0,2,6,0.5207,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
44,1078,2,True,True,False,0,1,5,0.4259,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Comedy'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
350,896,7,True,True,False,0,1,10,0.78,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
109,1904,3,True,True,False,2,2,9,0.6137,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['History', 'Western']",9.0,1993,195,USA,False,False,12,,13.0,3
366,1378,2,True,True,False,1,0,5,0.4054,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,['History'],8.5,1979,117,USA,False,False,37,88.0,,1
320,727,6,True,True,False,1,2,11,0.9446,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",11,0,"['Music', 'Animation', 'Adventure']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
297,1307,4,False,False,False,2,2,8,0.5038,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
90,1708,6,True,True,False,0,1,9,0.7444,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Animation', 'Music']",9.0,1957,96,USA,False,False,90,91.0,,3
76,803,1,True,True,False,0,2,5,0.3925,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Comedy'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
402,965,0,False,False,False,0,1,1,0.1802,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",1,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
420,1014,4,True,True,False,1,0,7,0.7125,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,"['Animation', 'Music']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
39,887,2,False,True,False,0,0,3,0.4518,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
256,1642,0,False,False,False,0,1,1,0.2473,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",1,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
314,480,2,True,True,False,0,0,4,0.4386,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
153,620,4,True,True,False,3,3,12,0.8893,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",12,0,"['Music', 'Adventure', 'Animation']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
337,959,6,True,True,False,2,2,12,0.9402,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Comedy', 'Adventure', 'Action']",8.5,2011,112,France,False,False,98,97.0,99.0,2
98,113,5,True,True,False,3,1,11,0.6766,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",11,0,"['Adventure', 'Music']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
92,1928,4,False,False,False,0,2,6,0.5263,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,['Western'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
483,1417,3,False,True,False,1,3,8,0.5101,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,['Comedy'],8.5,2011,112,France,False,False,98,97.0,99.0,2
123,916,4,True,True,False,1,2,9,0.6612,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Adventure', 'Animation']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
341,290,7,False,True,False,3,1,12,0.917,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Family', 'History', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
200,1789,8,False,False,False,2,3,13,1.0,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",13,0,"['Music', 'Adventure', 'Animation']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
324,204,3,True,True,False,0,3,8,0.4518,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,['History'],9.0,1993,195,USA,False,False,12,,13.0,3
120,336,8,True,True,False,2,2,14,1.0,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",14,0,"['History', 'Western', 'Family']",9.0,1993,195,USA,False,False,12,,13.0,3
210,1888,3,False,False,False,0,1,4,0.4556,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['History'],9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
58,1407,5,False,False,False,0,0,5,0.7473,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
217,1077,4,True,True,False,3,2,11,0.4782,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,['Adventure'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
84,760,7,True,True,False,1,1,11,0.9791,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",11,0,"['Adventure', 'Music', 'Animation']",9.0,1957,96,USA,False,False,90,91.0,,3
55,1898,8,True,True,False,1,3,14,0.9712,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",14,0,"['Western', 'Family', 'History']",8.5,1979,117,USA,False,False,37,88.0,,1
327,359,6,False,False,False,3,2,11,0.9024,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Comedy', 'Adventure', 'Action']",8.5,2011,112,France,False,False,98,97.0,99.0,2
84,1187,4,True,True,False,0,1,7,0.5349,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Adventure'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
370,1014,5,True,True,False,1,3,11,0.7591,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
291,62,4,True,True,False,1,2,9,0.6787,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",9,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
314,421,2,True,True,False,2,0,6,0.3918,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",6,0,['Adventure'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
224,1686,4,True,True,False,0,1,7,0.4506,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,['Family'],9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
284,297,7,True,True,False,1,1,11,0.7309,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
484,1618,3,False,False,False,1,2,6,0.4664,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,"['Comedy', 'Drama']",8.5,2011,112,France,False,False,98,97.0,99.0,2
410,607,2,True,True,False,1,0,5,0.3998,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
269,573,3,True,True,True,2,1,8,0.5075,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,['Action'],8.7,1980,124,USA,False,False,22,23.0,24.0,1
142,281,2,True,True,False,0,1,5,0.6357,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['History', 'Family']",8.5,1979,117,USA,False,False,37,88.0,,1
407,1221,6,False,False,False,3,1,10,0.9016,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Western', 'History', 'Family']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
478,1873,2,False,False,False,0,1,3,0.4196,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",3,0,['Animation'],9.0,1957,96,USA,False,False,90,91.0,,3
422,1218,7,True,True,False,1,0,10,0.7749,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Family', 'Western']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
355,1888,2,True,True,False,1,0,5,0.3979,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",5,0,['Music'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
7,318,0,False,False,False,1,1,2,0.248,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
495,1962,6,True,True,False,3,2,13,0.8962,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",13,0,"['History', 'Family', 'Western']",8.5,1979,117,USA,False,False,37,88.0,,1
353,96,0,False,True,False,0,1,2,0.208,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",2,0,['Drama'],9.3,1994,142,USA,False,False,1,2.0,3.0,2
232,1614,0,False,False,False,0,2,2,0.3591,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",2,0,['Action'],8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
160,969,4,True,True,False,1,2,9,0.6342,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Music', 'Adventure']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
354,1000,2,True,True,False,1,1,6,0.4019,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",6,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
70,1354,3,True,True,True,0,2,7,0.4592,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,['History'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
321,1448,2,True,True,False,0,2,6,0.4352,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,['Comedy'],8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
137,848,4,False,False,False,0,1,5,0.7132,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['Western', 'History']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
20,954,5,True,True,False,2,1,10,0.689,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Adventure', 'Comedy']",8.8,1966,178,Italy,False,False,15,95.0,,3
223,1860,2,True,True,False,0,1,5,0.4004,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Adventure'],8.8,1966,178,Italy,False,False,15,95.0,,3
218,982,5,True,True,False,0,3,10,0.4979,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,['Family'],9.0,1993,195,USA,False,False,12,,13.0,3
179,1778,6,False,False,False,3,2,11,0.7717,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",11,0,"['Adventure', 'Music']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
401,478,2,False,False,False,0,0,2,0.307,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",2,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
485,544,3,True,True,False,0,2,7,0.4589,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Adventure', 'Western']",8.8,1966,178,Italy,False,False,15,95.0,,3
279,567,5,True,True,False,0,0,7,0.6756,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
144,539,7,True,True,False,1,2,12,0.9749,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Family', 'Western', 'History']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
277,1826,3,False,False,False,3,3,9,0.4485,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,['Western'],8.5,1979,117,USA,False,False,37,88.0,,1
229,1460,5,True,True,False,1,2,10,0.6987,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Western']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
177,1748,2,False,False,False,0,2,4,0.4251,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['History'],8.7,1975,133,USA,False,False,31,32.0,,3
412,336,3,True,True,False,2,2,9,0.6553,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",9,0,"['Comedy', 'Action']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
411,286,6,False,True,False,2,2,11,0.7794,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Adventure', 'Comedy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
395,1953,5,True,True,False,1,2,10,0.7148,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
130,1016,2,False,False,False,0,2,4,0.2153,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
