user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_user,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
30,191,2,True,False,False,1,4,8,2.3,2025-05-10,798,435,65,15,1,107,104,1.38,Western,88,2013,14|6,67|31|40,215,138,Fantasy,8.1,2011,174,Iran,False,False,50,27,11,1103
409,157,14,True,True,False,0,4,20,5.7,2026-02-14,224,472,32,77,10,33,263,1.27,TV Movie|Music|Fantasy,156,1991,42,49|15|79,205,625,Thriller|Adventure|Mystery,6.6,1985,94,Canada,False,False,17,51,41,939
91,116,3,False,False,True,0,4,8,2.2,2025-08-07,1138,158,30,33,33,72,220,0.3,Romance|Music,76,1986,44,2|10|15,27,83,Fantasy|Adventure,4.3,2003,91,UK,False,False,5,36,3,632
434,94,9,False,True,False,2,5,17,4.8,2026-04-14,919,53,58,44,38,32,104,0.59,Western|Comedy|TV Movie,114,2002,13,7|51,349,480,Music|Animation|Action,5.6,1986,97,Germany,False,False,50,9,49,2676
284,186,1,True,False,False,0,4,6,1.6,2026-04-22,583,294,30,22,24,143,9,1.29,Documentary|Adventure|Western,72,2006,57|44|26,63|77|4,141,277,Drama|TV Movie,4.3,2002,174,Germany,False,False,50,27,15,1225
424,161,12,True,False,False,1,0,14,3.9,2025-07-19,113,6,74,2,36,91,23,0.49,Animation,140,1998,27,4,360,604,Science Fiction,4.3,1985,107,Germany,False,False,32,79,20,1565
468,166,9,True,True,False,0,1,12,4.4,2025-03-04,316,409,117,26,36,8,176,1.22,Music|History|Romance,139,2002,41|26|19,66,104,603,Romance|Comedy,7.3,1991,79,UK,False,False,16,38,26,4215
239,85,9,False,False,False,2,4,15,3.2,2026-03-24,606,343,87,14,15,150,265,1.17,Horror|Action|Animation,166,2019,27|24|43,78|35|38,6,14,Fantasy|Science Fiction,7.6,2002,106,Italy,False,False,7,34,42,2509
120,24,2,False,False,False,2,3,7,1.7,2025-05-14,1162,365,115,18,16,127,168,0.71,Action|Mystery|Documentary,157,2017,37|52|38,37|38|67,279,578,TV Movie|Action|Horror,4.8,2007,115,Canada,True,False,35,15,23,1698
361,144,7,False,True,False,1,0,9,3.4,2025-11-17,624,444,45,65,25,94,20,0.53,Animation|Crime,82,2000,4|33,15|36,390,702,Animation|Comedy|History,5.5,2023,137,Japan,False,False,23,19,50,839
118,119,11,True,False,False,3,4,19,5.1,2025-03-18,170,429,16,27,16,15,293,1.38,Fantasy|Adventure|Romance,78,2001,36|47,6|69,332,845,Mystery,8.7,2000,106,UK,False,False,22,52,47,3600
405,15,14,False,True,False,3,2,20,6.0,2025-12-08,272,300,30,76,40,130,71,1.13,Animation,113,2024,31|40,76,193,170,Thriller|Adventure|Science Fiction,5.3,1990,105,Korea,False,False,12,78,46,178
194,51,11,True,False,False,2,3,17,4.5,2025-08-13,1198,289,59,63,31,26,151,1.06,Adventure,74,2008,57|45,36,183,254,Science Fiction,9.1,2021,138,Japan,False,False,2,67,16,3493
183,9,15,False,False,True,2,3,21,5.5,2025-08-03,979,323,103,48,30,115,148,1.0,Science Fiction|Mystery|Thriller,125,1993,19|6|22,74|11|22,409,32,Fantasy,7.4,2000,132,Japan,False,False,18,12,8,4231
113,90,14,True,False,True,0,3,19,5.3,2026-01-25,194,144,5,45,39,93,24,0.95,Music,127,2011,23,39|72|35,411,269,Crime|Mystery|Science Fiction,7.0,1994,143,Iran,False,False,48,71,32,4750
344,82,15,True,False,True,0,3,20,5.5,2026-05-03,979,332,34,21,22,72,110,1.11,Drama,147,2002,42,19|60|62,453,888,Science Fiction,5.1,1985,190,India,False,False,15,46,13,4683
218,115,0,True,False,False,1,5,7,2.0,2026-04-23,499,40,116,39,22,135,78,0.34,Adventure|History,160,1998,35|29|22,40|73,176,157,Adventure,8.7,2015,102,France,False,False,20,50,21,3559
378,91,3,False,False,False,1,3,7,1.4,2025-03-20,368,114,48,24,39,81,176,0.58,Drama,82,2000,56|39,41,154,661,Fantasy|History|Science Fiction,4.8,2024,125,Korea,False,False,50,76,6,4364
223,56,9,False,True,False,1,4,15,4.2,2026-03-27,1167,398,105,59,22,81,177,1.15,Crime,73,2018,50,35|61,8,49,Adventure|Romance|Drama,6.8,2023,137,UK,False,False,14,64,19,965
266,77,7,False,False,True,3,5,16,4.6,2025-04-19,1008,317,117,74,29,147,111,0.21,Comedy|TV Movie,92,2018,10|59|25,21|31|35,260,346,War|Thriller,6.6,2015,167,Iran,False,False,60,57,26,3356
49,140,15,True,False,False,0,4,20,4.4,2025-09-15,434,474,94,15,31,16,294,0.57,Animation|Western|Science Fiction,132,2013,46,46,356,24,Documentary|Western,6.8,1997,165,Italy,False,True,56,6,22,2882
371,13,12,False,False,False,1,3,16,3.2,2025-07-24,593,180,20,2,34,24,135,0.64,Romance,156,1988,39|12,8,334,691,Comedy|Documentary|Mystery,8.6,2001,163,France,True,False,56,20,15,4384
443,68,11,True,True,False,0,3,16,5.0,2025-05-05,434,261,86,8,17,83,204,0.45,TV Movie|Animation,132,2004,56,68|30|64,549,428,Music|Mystery|Western,4.5,2004,93,Germany,False,False,26,69,45,1467
431,152,0,False,False,True,0,1,2,1.3,2025-12-27,627,187,31,69,20,29,53,1.29,Romance,133,1992,57,39|20|42,547,462,Thriller|TV Movie|Fantasy,9.5,1985,153,Iran,False,False,48,77,38,706
253,100,6,True,True,False,0,1,9,3.8,2025-06-19,609,276,30,40,38,19,277,0.87,Western|History,122,1996,20|28|43,17|44,135,900,Drama,7.7,1992,167,Germany,False,False,3,60,16,945
391,167,4,False,False,False,0,3,7,1.1,2025-02-18,830,299,89,72,39,123,149,0.66,Animation|Mystery,135,1999,10,1,464,297,Comedy|Drama,4.5,1998,180,USA,False,False,45,27,29,3401
300,180,0,False,False,False,2,4,6,1.4,2026-05-29,196,359,6,28,23,75,250,0.86,Drama|War|Horror,127,2013,50,31,389,781,Adventure|Animation,6.1,2003,109,Germany,False,False,27,52,28,4513
225,99,1,False,True,False,0,0,2,1.7,2025-01-10,138,336,105,59,17,15,149,0.27,TV Movie,102,2017,8|29|17,70|28,54,765,Crime|Romance|Mystery,4.3,1994,87,Canada,False,False,60,4,40,1654
226,27,0,True,True,False,0,1,3,2.6,2026-03-22,73,237,20,31,39,53,264,0.74,Animation|Drama|Western,128,2023,49|14,54|19,439,8,War|Comedy,7.2,1993,104,Korea,False,False,6,55,29,3705
289,62,1,False,False,False,3,3,7,2.0,2025-01-13,511,155,45,79,17,102,14,0.65,War,156,1991,6|40,62|16|17,336,320,Documentary|Western,9.7,2022,97,USA,False,False,25,15,1,1363
132,100,0,False,False,False,3,0,3,1.5,2025-05-22,740,306,104,70,20,134,267,0.78,Family|Music|Mystery,98,2005,56|9|36,56,362,626,Crime|War,9.5,2001,122,India,False,False,17,22,23,3811
131,172,10,True,False,False,1,1,13,3.6,2026-06-01,1115,251,62,25,37,91,107,0.26,War,100,1986,27|10,58|43|74,444,100,History,7.8,2001,184,Germany,True,False,21,14,12,4122
86,64,11,True,True,False,0,4,17,5.1,2026-01-14,696,231,10,5,40,143,56,0.74,Drama|Romance,157,2012,1|31,42,484,69,Fantasy,7.0,1987,124,India,False,False,53,12,41,2348
330,151,2,True,True,False,1,0,5,3.4,2025-07-25,629,500,43,59,29,11,74,0.83,Science Fiction|Music,124,2005,15|44,13|32|10,251,898,Animation|Thriller|Romance,5.8,2008,94,Japan,False,False,15,78,21,49
410,76,12,True,False,False,2,4,19,4.8,2025-10-25,544,11,35,35,10,111,1,1.25,Crime,80,2025,11|5|4,41|40|43,237,173,TV Movie|Music|Crime,6.6,1984,82,Italy,False,False,60,55,31,1367
43,81,10,False,False,False,2,1,13,3.1,2025-03-03,838,432,73,78,9,68,168,0.67,Adventure|Romance|Comedy,155,1989,31|28|13,77|44,17,823,Science Fiction|War|Romance,4.6,1995,166,UK,False,False,44,24,13,3451
1,31,1,True,False,True,1,2,6,3.1,2025-08-24,346,264,3,33,35,137,61,0.62,Thriller,114,1991,38,55,374,18,Animation|Science Fiction|Mystery,6.2,1987,122,India,False,False,3,71,37,812
304,132,12,False,True,False,2,3,18,5.2,2025-08-26,46,175,73,73,9,37,49,1.27,TV Movie|War,124,1991,25|6|12,59|41,523,286,TV Movie|Mystery|Comedy,4.3,2011,115,Korea,False,False,17,8,17,2185
371,192,9,False,True,False,2,0,12,4.3,2025-01-03,1152,304,65,8,21,47,249,1.39,Animation,166,2023,47,69|34,557,524,Adventure|Horror,8.7,2021,79,Japan,False,False,30,53,15,1580
394,47,8,True,False,False,3,1,13,4.2,2025-11-16,456,46,4,10,0,6,49,1.16,Horror,101,2007,23,55|60|38,212,619,War|Mystery|Comedy,8.2,2008,81,France,True,False,52,80,31,780
384,112,14,True,False,False,2,4,21,5.2,2025-10-12,956,154,108,35,0,95,214,1.13,Horror,155,2023,20|8|51,1|17|34,230,671,Mystery|Action,8.3,1981,135,France,False,False,50,55,5,4751
334,177,2,True,False,False,1,4,8,2.3,2025-07-31,822,13,69,65,18,109,9,1.1,Crime|Horror|TV Movie,91,1989,9|12,2|14|8,568,454,Fantasy,7.3,1990,147,France,False,False,52,38,17,1207
266,143,5,True,False,False,3,1,10,3.6,2026-01-01,263,440,85,18,5,70,127,0.68,War|Action,143,1986,28,70|56,13,645,Family,4.5,2019,175,USA,False,False,37,46,38,3949
405,91,7,False,False,False,3,1,11,3.0,2026-04-07,784,126,73,68,7,106,22,0.86,Crime,132,2024,37|43|20,5,300,688,Action|Drama|Animation,5.8,1988,179,Japan,False,False,39,23,49,4567
393,181,0,False,False,False,3,1,4,1.6,2025-05-23,9,21,26,67,5,43,127,0.96,Crime,131,2001,28,76|43,223,667,Family|Comedy,4.3,2011,148,India,False,False,28,20,7,570
35,132,6,False,False,False,3,5,14,3.2,2025-10-02,92,272,3,62,28,18,116,0.89,TV Movie|War,127,1991,26|16|10,13|47|41,297,479,Documentary,9.0,2008,100,Italy,True,False,52,66,39,4577
401,122,7,False,True,False,0,5,13,3.4,2025-10-02,20,313,52,30,16,120,55,1.18,Animation,121,2014,12,22|60,278,551,Comedy|Mystery,7.0,2000,105,Korea,False,False,5,38,3,297
369,166,8,True,False,False,3,4,16,4.5,2025-03-06,880,57,31,53,26,68,71,1.21,Animation,100,2018,14|26,60,406,854,Mystery,7.3,2005,148,UK,False,False,12,8,14,2689
81,123,0,True,False,True,1,3,6,3.0,2025-11-23,1193,368,50,62,38,59,240,0.61,Western,118,2019,33|49,48,248,594,Mystery|Crime|Science Fiction,7.8,1989,95,USA,False,False,34,57,2,4755
480,136,11,True,False,False,3,2,17,4.9,2025-01-22,1105,480,36,58,31,122,125,1.34,Science Fiction,164,2014,44,2|45,167,742,History|Fantasy|Family,8.9,1998,87,UK,True,False,24,42,42,4623
70,125,6,True,True,False,1,5,14,4.7,2026-02-25,883,6,11,52,11,54,296,0.51,TV Movie,106,1997,36|10|32,74|61,197,387,TV Movie,5.1,2016,185,Canada,False,False,50,8,49,40
444,186,15,False,True,False,3,2,21,6.2,2025-04-13,134,72,40,19,37,126,157,0.69,History|Thriller,160,1999,17|37|39,43,129,436,Family|Comedy,8.1,2025,162,Germany,False,False,53,32,2,2602
25,152,13,False,False,False,1,4,18,3.5,2025-12-23,497,340,33,14,8,88,251,0.26,Thriller|Music,105,2014,43|20|14,6|66|55,154,437,Documentary|Adventure|History,9.4,1982,87,UK,False,False,7,47,26,1826
28,57,14,False,False,False,2,1,17,3.9,2026-06-04,722,317,104,8,38,80,73,1.14,War|Drama|TV Movie,80,2025,16|24|54,31|5|10,147,488,Music|War,4.5,2006,94,India,False,False,34,67,34,2590
343,171,14,False,False,False,3,5,22,4.8,2026-03-05,806,328,67,70,13,103,100,0.21,Thriller|Animation,147,2018,26,55|25,298,360,Animation,4.6,1987,98,USA,False,False,26,40,38,2782
471,135,11,True,False,False,3,5,20,5.2,2025-04-07,851,442,73,67,11,126,231,0.89,Music|Fantasy,158,2006,46|1|25,43|22|44,337,18,Documentary|War|Romance,5.7,2007,130,Japan,False,False,44,73,6,385
360,93,10,True,True,True,0,5,18,6.2,2026-05-21,792,242,5,60,2,96,153,0.65,Romance|Family,156,1994,44,65|9|33,58,249,Fantasy|Adventure|Mystery,5.4,2023,176,Korea,False,False,9,29,40,4956
318,187,2,True,True,True,2,5,12,5.6,2025-08-14,1188,465,6,68,13,146,198,0.28,Documentary,105,1997,15|48|6,13|40,144,271,Drama|Science Fiction,8.3,2015,100,Canada,False,False,17,45,9,504
186,93,3,True,False,False,0,4,8,2.0,2026-02-07,568,84,56,14,19,142,172,1.25,Romance,132,2024,26,73|6|38,329,504,TV Movie,6.0,1989,128,Korea,False,False,34,74,2,1116
391,162,2,True,False,True,2,2,8,3.8,2025-01-21,101,239,74,47,14,13,34,1.04,TV Movie|Horror|History,132,1995,46|25,56|46|71,45,411,War,8.6,1996,166,USA,False,False,59,18,3,4635
280,70,11,False,False,True,1,5,18,4.4,2025-02-22,289,246,44,40,25,96,75,0.29,Adventure,160,2023,18|37|47,52|49|4,559,892,Adventure,5.1,2004,166,Korea,False,False,48,75,32,1448
257,85,12,False,False,False,3,1,16,4.0,2026-06-25,1053,334,1,78,1,23,206,1.1,Romance|Family|Animation,152,1997,26|3|25,62,548,589,Action|Fantasy|Western,8.0,2014,81,Germany,True,False,8,33,50,924
228,6,10,True,True,False,3,2,17,6.2,2025-08-21,176,37,48,59,16,49,222,1.31,Thriller|Adventure|Mystery,84,1990,38|8|31,16|29,156,54,History,7.0,2016,161,Korea,True,False,7,55,50,8
486,54,7,True,False,False,0,1,9,2.5,2025-06-11,141,320,98,26,23,81,290,0.69,Fantasy|Action|War,121,2022,52|50|48,6|49,450,680,Family|Drama,6.0,2014,141,Italy,False,False,3,1,49,3692
213,169,5,False,False,False,1,2,8,1.7,2025-11-08,291,76,116,72,11,50,11,0.68,Fantasy,144,2009,52,27,31,133,Animation|Fantasy,4.8,1993,124,Canada,False,False,36,76,1,2222
372,21,8,False,False,False,3,5,16,3.6,2025-03-10,941,333,45,67,11,1,11,0.48,Action|Thriller|Horror,126,2013,16|28|54,71|32,384,844,TV Movie|Adventure|Fantasy,8.6,2024,183,France,False,False,7,60,50,4948
466,132,1,True,True,True,2,4,10,5.3,2025-07-04,487,340,3,14,4,91,271,1.37,Documentary|Mystery|History,91,1992,58,79|49|60,245,216,Western|Comedy|Crime,4.9,1999,124,Canada,False,False,28,29,6,1077
96,189,10,False,False,False,2,3,15,3.3,2026-01-07,544,441,5,67,38,134,268,0.62,Thriller|Documentary,158,2002,37|49|45,49,404,37,Family|Fantasy|War,7.6,2001,123,USA,False,False,32,24,46,2551
20,127,8,False,False,True,1,2,12,3.5,2025-07-04,307,158,91,30,15,0,222,0.74,Documentary,117,1985,50|28,11|52,264,207,Comedy|Family,7.6,2022,183,UK,False,False,9,64,33,1757
23,197,13,False,False,False,2,1,16,3.7,2025-08-13,251,338,101,73,17,86,194,0.27,Horror,170,1998,32|18,37,75,511,Action|TV Movie|Drama,7.3,1984,190,France,False,False,58,18,12,3870
358,14,11,False,False,False,2,1,14,3.3,2025-09-23,776,293,99,76,13,28,137,0.42,Action,70,1985,32|38,21,328,86,Thriller,8.7,2015,82,India,True,True,33,26,36,1069
86,78,7,True,False,False,3,3,14,4.2,2025-11-11,198,124,73,25,1,58,299,0.98,Crime|Music|Drama,94,2007,3,51,261,307,Crime|Fantasy|Family,4.8,1993,181,Germany,False,False,24,56,50,4505
263,34,15,False,False,False,0,0,15,3.0,2025-02-16,1124,68,33,14,26,99,16,0.91,Horror|TV Movie|Family,131,1989,2|18,41|63|58,469,861,Music|Thriller,4.5,1989,169,Canada,False,False,60,61,44,1819
156,125,3,True,False,False,1,1,6,2.2,2025-10-30,515,178,92,57,17,16,169,0.88,War|Music|Mystery,115,2015,21|34|3,39,199,129,Action|Horror,5.8,2021,148,Germany,False,False,20,55,46,2642
93,13,9,False,True,False,3,1,14,4.9,2026-04-10,682,88,108,72,11,128,232,0.74,Adventure|Mystery|Comedy,109,2000,53|30,2,19,160,Drama,8.6,2004,111,Germany,False,False,8,9,10,2556
446,173,12,True,False,False,1,0,14,3.9,2026-06-17,744,363,8,79,0,69,227,0.52,Comedy|Crime,160,2008,43|26,78,228,624,History,9.2,2002,117,USA,False,False,43,52,39,1963
359,139,0,False,False,False,2,3,5,1.3,2025-01-08,66,401,72,54,12,35,178,0.42,Horror|Family|Crime,96,1993,4,23,236,431,Adventure|History|Science Fiction,8.4,2020,161,Germany,False,False,16,21,16,496
143,177,15,False,False,False,3,2,20,4.7,2025-02-14,103,71,55,51,22,55,179,0.25,Music|Mystery,140,2019,20|51,5|70|1,475,508,Romance,5.6,1987,130,Italy,False,True,28,8,27,1338
49,194,3,False,False,False,3,4,10,2.5,2026-01-25,1101,152,58,40,1,148,43,1.16,Music|Fantasy,99,2005,33,67|56,198,816,History|War,5.4,2024,105,Canada,True,False,24,72,26,956
1,118,2,False,True,False,2,5,10,3.4,2025-06-28,1122,318,44,34,10,145,1,0.29,Drama|Fantasy,125,2012,54|32|35,58,190,393,War,9.7,2008,123,USA,True,False,43,1,12,2635
167,68,3,True,False,False,3,0,7,3.1,2025-09-03,848,487,73,55,2,58,162,1.02,Documentary,105,2022,20|31,70|19,454,261,Comedy|History,4.0,1985,101,Canada,False,False,17,64,10,2719
324,109,1,False,True,False,1,1,4,2.3,2025-03-14,1053,95,105,10,11,14,142,1.08,Science Fiction,90,2000,28|19|42,14|55,294,50,Horror,8.6,1988,95,Korea,True,False,11,45,25,3071
204,53,5,True,False,False,2,0,8,3.0,2025-05-20,846,227,13,0,20,58,264,1.18,Fantasy,145,1993,36,43|58|44,536,372,Romance|TV Movie|Animation,6.4,2009,76,Canada,False,False,54,7,44,2045
220,27,11,True,False,False,3,0,15,4.7,2025-07-04,714,435,17,8,22,82,154,0.83,Music|Comedy,98,1995,13|58|35,79|58|56,9,758,Thriller|Crime,6.7,2019,121,USA,False,False,55,59,33,1512
376,97,11,False,False,False,2,2,15,3.4,2025-11-04,1077,443,33,14,36,82,248,0.94,Drama|Comedy,143,1992,2|12|5,26,465,780,Romance,7.0,1982,166,Canada,False,False,58,64,48,526
274,193,10,True,False,True,2,1,15,5.3,2026-06-08,659,166,80,29,32,70,25,1.37,TV Movie|History,75,2002,15|42|47,51,42,305,Fantasy|Crime|Music,9.3,1983,167,France,False,False,35,58,6,2718
129,162,13,False,False,False,3,1,17,4.2,2025-03-10,595,239,15,17,3,123,224,1.37,Action,146,2022,45|15,74|54|44,335,100,Drama,5.8,1994,120,Japan,False,False,29,18,31,1380
447,34,3,False,True,False,0,2,6,2.3,2025-10-11,415,13,117,51,15,111,103,1.03,Crime|Science Fiction,124,2025,17|18|4,62,62,725,Music,6.1,1993,163,USA,False,False,56,79,11,4528
447,88,10,True,True,False,1,3,16,5.3,2025-08-29,142,83,3,14,37,131,34,0.99,Horror,105,2002,5,68|37|20,375,751,Horror|Western,7.3,2020,130,India,False,False,19,53,48,687
189,82,3,False,False,False,3,0,6,2.1,2025-09-26,1012,116,90,48,36,80,244,1.4,Mystery,97,1995,28|41|3,68,157,722,Comedy|Science Fiction,7.8,1980,83,Germany,False,False,39,9,10,1125
104,57,5,False,False,False,0,0,5,1.0,2026-03-18,602,301,94,70,2,31,270,0.35,History|TV Movie|Romance,159,2017,51,72|22|77,40,552,War|Family,5.7,1990,114,France,True,False,22,26,14,1127
377,146,7,False,False,False,0,3,10,1.7,2025-01-28,830,112,57,35,7,120,267,0.91,Documentary|Science Fiction|Comedy,135,1987,27,29|75|40,393,483,Fantasy|Crime,9.2,2016,116,Korea,False,False,26,57,41,78
207,155,7,True,False,False,1,4,13,3.3,2026-02-09,1099,322,59,75,15,91,181,0.7,TV Movie,124,1987,48|24,12|37|48,372,216,History|TV Movie,5.0,1997,120,Italy,False,False,56,3,14,3115
278,162,7,False,False,False,0,4,11,1.8,2025-04-28,605,314,97,64,13,92,262,0.98,Animation,78,1986,6|7,52|27|31,140,807,Thriller|Family,6.7,1998,84,UK,False,False,50,5,12,4366
417,89,13,False,False,False,2,0,15,3.6,2025-11-06,609,72,65,9,23,128,166,0.69,Fantasy,82,1997,16,17|7,63,738,Drama|Animation|Comedy,8.7,1997,76,UK,False,False,1,37,42,1947
339,126,6,False,False,False,1,3,10,2.0,2025-05-17,1070,381,12,26,33,108,117,0.71,Action|Documentary,115,1995,50,38,130,876,Music|Drama,7.3,1991,82,Italy,False,False,30,39,8,35
263,110,7,False,False,False,3,3,13,3.2,2026-03-19,750,280,75,74,17,69,202,0.69,Drama,136,1985,22,65|71,71,272,Animation,7.5,1984,143,Korea,False,False,20,66,40,2449
377,148,12,False,False,False,1,3,16,3.2,2025-08-14,71,101,87,21,29,20,281,0.3,Adventure|Romance,121,1994,9|23|50,58|27,322,82,Documentary|Family|Crime,4.3,1994,81,Japan,False,False,4,26,14,1314
277,88,11,True,True,True,1,2,17,6.6,2025-05-01,521,71,99,59,24,127,190,1.31,Comedy|History|Drama,82,2008,25|52,60|49,301,193,History|Comedy|Western,5.0,1990,75,Korea,False,True,59,44,5,2726
205,85,6,False,True,False,2,1,10,3.8,2025-06-29,1105,124,46,11,36,68,242,0.86,Crime|Drama|Western,154,2001,1,48,108,40,Mystery,7.1,2017,166,UK,True,False,53,43,35,3089
190,198,0,False,False,False,0,0,0,0.0,2026-03-08,466,454,70,0,0,69,267,0.29,Fantasy|Animation|Romance,144,2018,50,51,389,662,Action,6.6,2007,158,Iran,True,False,7,56,43,2866
208,88,6,True,True,True,1,5,15,5.9,2025-04-12,204,178,55,73,5,101,130,1.13,Comedy|Animation|Crime,128,2015,51|44,48,34,213,Horror,7.5,2022,178,Italy,False,False,2,55,19,3909
145,49,8,True,False,False,3,0,12,4.1,2026-02-18,460,374,97,25,35,42,24,0.66,Drama|Music,153,2012,22,76,115,69,War|Western,9.4,2007,85,Germany,True,False,7,8,5,1783
256,38,5,False,False,False,1,4,10,1.9,2025-10-12,1049,268,4,42,0,85,67,1.36,Romance,114,2016,29|53,69|34,295,112,Documentary,5.6,2010,76,Germany,False,False,50,69,30,1250
33,119,7,False,False,False,1,0,8,1.9,2026-04-29,957,89,120,49,0,125,64,1.01,Action|Horror,92,1992,17|28|47,66|13|70,362,324,Crime|Family|Documentary,4.5,1987,139,Japan,True,False,59,30,21,1571
277,42,8,False,False,True,2,2,13,4.0,2026-06-18,647,131,85,67,23,117,134,0.49,Animation|Adventure|Mystery,167,2000,42|3|51,15|41|39,208,665,Comedy|Drama|Science Fiction,6.8,2025,189,Iran,False,False,10,13,20,1222
462,12,6,False,True,False,0,5,12,3.2,2025-11-02,979,104,13,12,14,146,188,0.81,History|Western,130,2012,37,68|12,152,321,TV Movie|Thriller|Crime,4.4,1998,109,Canada,False,False,7,75,17,112
195,112,4,False,False,True,3,0,8,3.5,2025-09-14,986,134,16,60,31,127,59,0.96,Thriller|Action|History,131,1996,47|42,33,250,420,Comedy|Fantasy,4.7,1982,119,France,False,False,31,29,42,612
255,132,3,True,False,False,2,3,9,2.9,2026-04-10,75,305,65,9,0,144,254,1.16,Action|Family|Fantasy,147,2011,45|19,25|37,468,365,Western,8.7,2007,152,Germany,False,False,8,8,24,228
265,159,14,False,False,False,3,1,18,4.4,2025-01-25,475,280,71,21,19,8,127,0.97,Music|History|Western,90,2000,49|36,54,184,549,Adventure,6.2,2010,125,Japan,False,False,12,14,36,1484
78,89,9,False,True,True,0,2,13,4.7,2025-05-31,303,203,13,4,25,91,137,0.9,Action|Animation,125,1995,58,65,504,589,Family|Animation,6.7,2012,98,USA,False,False,24,60,38,2635
204,164,6,False,False,False,3,2,11,2.9,2025-03-04,498,76,101,30,35,62,204,1.38,TV Movie|Horror|Mystery,82,1994,26,11|26|4,404,891,Science Fiction,4.2,2009,142,USA,False,False,56,34,41,3739
228,106,2,True,False,True,0,1,5,2.7,2025-12-07,591,96,44,15,18,45,103,1.06,Music,91,2021,57|22|15,11|60,112,299,Horror|Fantasy,4.8,2023,150,Japan,False,False,23,16,47,3380
431,197,14,False,True,False,0,0,15,4.3,2026-06-14,385,92,51,68,2,77,163,1.1,History|Action|Science Fiction,132,2012,2,28|20|67,375,91,Mystery,7.0,2009,120,India,False,False,31,37,9,4816
249,75,15,True,False,False,2,0,18,5.0,2025-08-14,840,299,7,27,25,126,57,0.43,Crime|Fantasy,70,1997,49,37|51,474,386,Animation,4.7,2007,115,Germany,False,False,30,40,34,368
257,41,0,False,True,False,0,0,1,1.5,2025-12-27,525,368,72,50,11,52,41,0.88,War,97,2021,38|9|40,64,194,891,Thriller|Music,9.1,2016,156,Canada,False,False,22,40,46,3381
494,104,1,False,False,False,0,2,3,0.4,2025-07-28,686,247,68,75,16,0,172,0.31,Horror|Comedy|War,75,2006,29,26|1,73,491,Action|War,5.8,2009,141,Korea,True,False,35,22,30,3221
271,45,2,True,False,False,3,4,10,3.3,2026-03-04,745,405,114,32,38,76,267,0.9,Comedy|TV Movie,158,2019,50|37|36,65|34|13,538,861,Romance,8.6,2015,173,Canada,False,False,44,43,24,3311
426,148,7,False,False,False,1,1,9,2.0,2026-03-05,548,357,75,78,13,145,297,0.54,Music|Documentary,95,1995,14,57|27,528,791,Fantasy|Animation|Western,6.6,2007,151,Iran,False,True,24,51,20,3449
102,70,0,True,False,False,1,0,2,1.5,2025-12-03,124,485,13,71,0,95,167,1.35,Comedy,95,1988,27|25,26,355,230,Music|Fantasy|Crime,7.5,2015,161,Germany,False,False,54,33,8,2522
373,88,15,False,False,False,2,1,18,4.1,2025-12-28,427,479,48,74,3,3,124,1.03,Adventure,134,2023,32|9|56,10|42,241,161,Fantasy,4.6,2003,152,UK,False,False,3,77,42,1671
431,163,6,True,True,True,0,5,14,5.4,2025-03-14,880,489,13,43,24,73,82,1.07,Science Fiction|Thriller|Animation,161,1991,3,4|40,355,618,War,4.0,2021,179,UK,False,False,51,45,30,905
417,125,6,True,False,False,2,5,14,3.7,2026-01-12,894,483,10,67,4,9,55,1.15,Western|Science Fiction,88,1989,30|18|12,24|53|58,308,276,Action|Documentary|Comedy,4.2,1991,117,Iran,False,False,1,52,44,2158
378,84,8,False,False,False,1,3,12,2.4,2026-06-01,360,142,55,78,1,12,44,1.07,Comedy,76,1992,20|53,44,507,418,Adventure|Animation|Fantasy,7.4,2010,179,Iran,True,False,3,34,28,2605
481,197,2,False,False,False,1,3,6,1.2,2025-01-06,568,123,92,42,28,99,224,0.8,Comedy|History|Horror,151,2009,37,61|24|37,294,830,Western|Horror|Comedy,5.1,2023,139,UK,False,False,41,80,10,4594
119,114,13,False,False,False,3,4,20,4.5,2025-06-03,63,384,62,42,18,34,291,1.34,Romance|Action|Western,157,2018,24,65|36,18,63,Adventure,4.5,2019,103,Canada,False,False,29,47,16,1809
85,92,2,True,True,False,2,5,11,4.4,2026-02-19,551,210,49,5,12,32,62,0.99,TV Movie,77,1999,46,24,131,567,Crime,8.8,1998,122,Germany,False,True,60,54,28,1989
120,134,9,True,False,False,3,3,16,4.6,2026-06-18,401,281,42,22,39,132,223,0.61,Drama|Horror|Family,146,2013,27|57,28|44,35,864,Music|Documentary|War,4.5,1988,125,Canada,False,False,4,75,32,3255
182,110,11,True,True,False,2,2,17,5.9,2025-08-10,913,429,8,21,23,112,255,0.35,History,79,2013,7|54|57,24|2|45,516,179,Mystery,4.6,2022,160,Canada,True,False,52,66,7,2712
315,111,2,False,False,False,3,0,5,1.9,2026-02-10,146,144,0,3,5,108,166,0.99,Music|Fantasy|Family,138,2003,37|50,69|30,451,159,Romance,7.3,1987,180,Korea,False,False,39,30,17,385
